676,-2.68,0.42,0.34,Stairs
677,-15.7,2.83,-7.78,Stairs
678,-17.73,0.5,-15.17,Stairs
679,-4.56,-0.65,3.3,Stairs
680,-7.25,3.38,5.05,Stairs
681,-7.46,6.32,4.14,Stairs
682,-3.83,2.79,-1.8,Stairs
683,-3.26,0.31,-0.61,Stairs
684,-15.17,0.72,-2.53,Stairs
685,-17.39,-3.21,-10.46,Stairs
686,-13.99,5.01,-3.06,Stairs
687,-11.37,9.04,1.08,Stairs
688,-4.1,1.84,-2.03,Stairs
689,-1.18,4.02,2.18,Stairs
690,-3.3,5.94,8.66,Stairs
691,-1.65,1.84,-1.27,Stairs
692,-7.27,1.23,-6.55,Stairs
693,-19.61,2.53,-18.92,Stairs
694,-4.67,6.17,8.47,Stairs
695,-5.6,3.49,5.63,Stairs
696,-7.86,1.92,-4.25,Stairs
697,-1.42,1.5,-1.95,Stairs
698,-1.92,1.12,0.11,Stairs
699,-10,0.89,1.08,Stairs
700,-19.61,5.48,-1.12,Stairs
701,-10.92,7.89,-4.14,Stairs
702,-4.63,2.87,-2.18,Stairs
703,-3.36,2.72,-1.76,Stairs
704,-2.14,3.45,9.34,Stairs
705,-4.1,3.11,1.27,Stairs
706,-1.65,0.61,-1.14,Stairs
707,-11.11,0.93,-8.5,Stairs
708,-19.34,2.56,-15.83,Stairs
709,-5.94,3.83,10.5,Stairs
710,-5.67,4.33,5.18,Stairs
711,-7.27,4.56,-2.53,Stairs
712,-4.02,0.11,0.99,Stairs
713,-7.7,-0.34,-0.61,Stairs
714,-14.06,-5.86,-4.82,Stairs
715,-14.48,0.38,-9.23,Stairs
716,-15.4,9.3,-1.61,Stairs
717,-7.21,7.89,-0.65,Stairs
718,-1.57,5.71,16.78,Stairs
719,-6.74,5.28,3.95,Stairs
720,-6.05,4.25,-3.41,Stairs
721,-7.35,2.07,-11.92,Stairs
722,-15.4,2.56,-17.2,Stairs
723,-17.12,1.73,-1.31,Stairs
724,-6.89,5.13,12.49,Stairs
725,-7.27,7.55,3.34,Stairs
726,-10.5,0,-1.65,Stairs
727,-5.48,0.76,-1.57,Stairs
728,-7.25,-0.08,-0.3,Stairs
729,-15.47,1.88,-3.45,Stairs
730,-17.43,10.15,-5.43,Stairs
731,-5.67,6.13,-0.11,Stairs
732,-3.21,1.76,-2.34,Stairs
733,-4.02,7.01,9.43,Stairs
734,-6.55,5.18,8.2,Stairs
735,-3.26,3.26,-1.99,Stairs
736,-8.47,1.65,-11.37,Stairs
737,-19.61,3.83,-18.31,Stairs
738,-9.53,5.94,10.99,Stairs
739,-8.69,6.32,-0.3,Stairs
740,-4.48,-1.73,0.76,Stairs
741,-6.13,-0.72,-2.07,Stairs
742,-5.05,-0.04,-2.96,Stairs
743,-16.02,0.04,-5.43,Stairs
744,-18.54,5.67,-5.24,Stairs
745,-7.97,7.82,-0.11,Stairs
746,-5.05,7.25,-0.5,Stairs
747,-3.06,2.64,-5.13,Stairs
748,-4.44,5.37,10.61,Stairs
749,-9.08,3.3,6.24,Stairs
750,-4.52,1.8,-2.75,Stairs
751,-5.6,2.98,-4.21,Stairs
752,-19.61,5.48,-18.77,Stairs
753,-12.83,3.41,-0.61,Stairs
754,-4.67,5.24,7.82,Stairs
755,-5.28,-2.03,-3.6,Stairs
756,-4.86,-0.42,1.69,Stairs
757,-10.27,1.27,-1.31,Stairs
758,-10.92,-0.69,-1.46,Stairs
759,-18.2,-1.23,-8.5,Stairs
760,-16.47,1.88,-4.33,Stairs
761,-9.58,4.18,0.08,Stairs
762,-6.24,5.01,-1.31,Stairs
763,-2.53,4.1,-1.92,Stairs
764,-1.14,5.98,-2.75,Stairs
765,-4.18,6.36,0.93,Stairs
766,-16.21,3.11,10.53,Stairs
767,-11.56,2.76,-0.5,Stairs
768,-6.32,2.15,-0.11,Stairs
769,-13.38,1.46,-7.93,Stairs
770,-18.12,1.69,-10.57,Stairs
771,-8.54,3.3,10.46,Stairs
772,-6.28,2.18,3.06,Stairs
773,-7.25,-0.99,-2.45,Stairs
774,-8.62,0.19,-1.31,Stairs
775,-15.21,0,-4.4,Stairs
776,-13.95,0.84,-7.97,Stairs
777,-8.08,3.38,-2.98,Stairs
778,-8.81,7.31,-1.73,Stairs
779,-6.74,7.21,-1.95,Stairs
780,-2.56,1.76,-3.68,Stairs
781,-6.85,3.49,2.87,Stairs
782,-10.27,4.1,2.72,Stairs
783,-5.52,1.69,1.5,Stairs
784,-18.58,-0.3,-8.96,Stairs
785,-14.79,-3.91,-14.33,Sitting
786,-6.09,0.04,2.49,Sitting
787,-7.89,6.09,9.89,Sitting
788,-5.24,1.88,-2.03,Sitting
789,-3.91,3.49,-2.79,Sitting
790,-6.85,1.54,-0.84,Sitting
791,-18.92,0.31,-8.47,Sitting
792,-12.83,0.42,-5.37,Sitting
793,-5.63,1.65,0.84,Sitting
794,-9.08,6.89,-0.08,Sitting
795,-4.21,5.75,-1.53,Sitting
796,-0.3138128,8.659272,4.3541527,Sitting
797,-0.3138128,8.659272,4.3541527,Sitting
798,-0.3138128,8.659272,4.3541527,Sitting
799,-0.3138128,8.659272,4.3541527,Sitting
800,-0.3138128,8.659272,4.3541527,Sitting
801,-0.3138128,8.659272,4.3541527,Sitting
802,-0.3138128,8.659272,4.3541527,Sitting
803,-0.3138128,8.659272,4.3541527,Sitting
804,-0.3138128,8.659272,4.3541527,Sitting
805,-0.3138128,8.659272,4.3541527,Sitting
806,-0.3138128,8.659272,4.3541527,Sitting
807,-0.3138128,8.659272,4.3541527,Sitting
808,-0.3138128,8.659272,4.3541527,Sitting
809,-0.3138128,8.659272,4.3541527,Sitting
810,-0.3138128,8.659272,4.3541527,Sitting
811,-0.3138128,8.659272,4.3541527,Sitting
812,-0.3138128,8.659272,4.3541527,Sitting
813,-0.3138128,8.659272,4.3541527,Sitting
814,-0.3138128,8.659272,4.3541527,Sitting
815,-0.3138128,8.659272,4.3541527,Sitting
816,-0.3138128,8.659272,4.3541527,Sitting
817,-0.3138128,8.659272,4.3541527,Sitting
818,-0.3138128,8.659272,4.3541527,Sitting
819,-0.3138128,8.659272,4.3541527,Sitting
820,-0.3138128,8.659272,4.3541527,Sitting
821,-0.3138128,8.659272,4.3541527,Sitting
822,-0.3138128,8.659272,4.3541527,Sitting
823,-0.3138128,8.659272,4.3541527,Sitting
824,-0.3138128,8.659272,4.3541527,Sitting
825,-0.3138128,8.659272,4.3541527,Sitting
826,-0.3138128,8.659272,4.3541527,Sitting
827,-0.3138128,8.659272,4.3541527,Sitting
828,-0.3138128,8.659272,4.3541527,Sitting
829,-0.3138128,8.659272,4.3541527,Sitting
830,-0.3138128,8.659272,4.3541527,Sitting
831,-0.3138128,8.659272,4.3541527,Sitting
832,-0.3138128,8.659272,4.3541527,Sitting
833,-0.3138128,8.659272,4.3541527,Sitting
834,-0.3138128,8.659272,4.3541527,Sitting
835,-0.3138128,8.659272,4.3541527,Sitting
836,-0.3138128,8.659272,4.3541527,Sitting
837,-0.3138128,8.659272,4.3541527,Sitting
838,-0.3138128,8.659272,4.3541527,Sitting
839,-0.3138128,8.659272,4.3541527,Sitting
840,-0.3138128,8.659272,4.3541527,Sitting
841,-0.3138128,8.659272,4.3541527,Sitting
842,-0.3138128,8.659272,4.3541527,Sitting
843,-0.3138128,8.659272,4.3541527,Sitting
844,-0.3138128,8.659272,4.3541527,Sitting
845,-0.3138128,8.659272,4.3541527,Sitting
846,-0.3138128,8.659272,4.3541527,Sitting
847,-0.3138128,8.659272,4.3541527,Sitting
848,-0.3138128,8.659272,4.3541527,Sitting
849,-0.3138128,8.659272,4.3541527,Sitting
850,-0.3138128,8.659272,4.3541527,Sitting
851,-0.3138128,8.659272,4.3541527,Sitting
852,-0.3138128,8.659272,4.3541527,Sitting
853,-0.3138128,8.659272,4.3541527,Sitting
854,-0.3138128,8.659272,4.3541527,Sitting
855,-0.3138128,8.659272,4.3541527,Sitting
856,-0.3138128,8.659272,4.3541527,Sitting
857,-0.3138128,8.659272,4.3541527,Sitting
858,-0.3138128,8.659272,4.3541527,Sitting
859,-0.3138128,8.659272,4.3541527,Sitting
860,-0.3138128,8.659272,4.3541527,Sitting
861,-0.3138128,8.659272,4.3541527,Sitting
862,-0.3138128,8.659272,4.3541527,Sitting
863,-0.3138128,8.659272,4.3541527,Sitting
864,-0.3138128,8.659272,4.3541527,Sitting
865,-0.3138128,8.659272,4.3541527,Sitting
866,-0.3138128,8.659272,4.3541527,Sitting
867,-0.3138128,8.659272,4.3541527,Sitting
868,-0.3138128,8.659272,4.3541527,Sitting
869,-0.3138128,8.659272,4.3541527,Sitting
870,-0.3138128,8.659272,4.3541527,Sitting
871,-0.3138128,8.659272,4.3541527,Sitting
872,-0.3138128,8.659272,4.3541527,Sitting
873,-0.3138128,8.659272,4.3541527,Sitting
874,-0.3138128,8.659272,4.3541527,Sitting
875,-0.3138128,8.659272,4.3541527,Sitting
876,-0.3138128,8.659272,4.3541527,Sitting
877,-0.3138128,8.659272,4.3541527,Sitting
878,-0.3138128,8.659272,4.3541527,Sitting
879,-0.3138128,8.659272,4.3541527,Sitting
880,-0.3138128,8.659272,4.3541527,Sitting
881,-0.3138128,8.659272,4.3541527,Sitting
882,-0.3138128,8.659272,4.3541527,Sitting
883,-0.3138128,8.659272,4.3541527,Sitting
884,-0.3138128,8.659272,4.3541527,Sitting
885,-0.3138128,8.659272,4.3541527,Sitting
886,-0.3138128,8.659272,4.3541527,Sitting
887,-0.3138128,8.659272,4.3541527,Sitting
888,-0.3138128,8.659272,4.3541527,Sitting
889,-0.3138128,8.659272,4.3541527,Sitting
890,-0.3138128,8.659272,4.3541527,Sitting
891,-0.3138128,8.659272,4.3541527,Sitting
892,-0.3138128,8.659272,4.3541527,Sitting
893,-0.3138128,8.659272,4.3541527,Sitting
894,-0.3138128,8.659272,4.3541527,Sitting
895,-0.3138128,8.659272,4.3541527,Sitting
896,-0.3138128,8.659272,4.3541527,Sitting
897,-0.3138128,8.659272,4.3541527,Sitting
898,-0.3138128,8.659272,4.3541527,Sitting
899,-0.3138128,8.659272,4.3541527,Sitting
900,-0.3138128,8.659272,4.3541527,Sitting
901,-0.3138128,8.659272,4.3541527,Sitting
902,-0.3138128,8.659272,4.3541527,Sitting
903,-0.3138128,8.659272,4.3541527,Sitting
904,-0.3138128,8.659272,4.3541527,Sitting
905,-0.3138128,8.659272,4.3541527,Sitting
906,-0.3138128,8.659272,4.3541527,Sitting
907,-0.3138128,8.659272,4.3541527,Sitting
908,-0.3138128,8.659272,4.3541527,Sitting
909,-0.3138128,8.659272,4.3541527,Sitting
910,-0.3138128,8.659272,4.3541527,Sitting
911,-0.3138128,8.659272,4.3541527,Sitting
912,-0.3138128,8.659272,4.3541527,Sitting
913,-0.3138128,8.659272,4.3541527,Sitting
914,-0.3138128,8.659272,4.3541527,Sitting
915,-0.3138128,8.659272,4.3541527,Sitting
916,-0.3138128,8.659272,4.3541527,Sitting
917,-0.3138128,8.659272,4.3541527,Sitting
918,-0.3138128,8.659272,4.3541527,Sitting
919,-0.3138128,8.659272,4.3541527,Sitting
920,-0.3138128,8.659272,4.3541527,Sitting
921,-0.3138128,8.659272,4.3541527,Sitting
922,-0.3138128,8.659272,4.3541527,Sitting
923,-0.3138128,8.659272,4.3541527,Sitting
924,-0.3138128,8.659272,4.3541527,Sitting
925,-0.3138128,8.659272,4.3541527,Sitting
926,-0.3138128,8.659272,4.3541527,Sitting
927,-0.3138128,8.659272,4.3541527,Sitting
928,-0.3138128,8.659272,4.3541527,Sitting
929,-0.3138128,8.659272,4.3541527,Sitting
930,-0.3138128,8.659272,4.3541527,Sitting
931,-2.1679606,-1.3277156,-0.5549711,Walking
932,-1.7348573,0.8185594,-0.16554448,Walking
933,-1.4639386,0.8359691,0.4111123,Walking
934,-0.9450085,1.0852021,0.39522982,Walking
935,0.18203785,0.28130344,0.5342017,Walking
936,0.9483683,0.07849618,0.5647449,Walking
937,1.6756034,-0.8579602,0.66889745,Walking
938,1.4010195,-1.3286319,0.4465425,Walking
939,-1.162782,0.9315695,-0.09621128,Walking
940,-0.2846632,0.19700404,-0.47158796,Walking
941,-0.3200934,-1.6398678,-0.07147124,Walking
942,1.3130548,-1.5134187,-0.6954701,Walking
943,1.6978999,-2.1248949,-0.11911872,Walking
944,1.7724255,-1.6646078,-0.43463063,Walking
945,2.3289237,-2.6535985,0.1301143,Walking
946,1.5464053,-1.754405,0.028099801,Walking
947,1.1114693,-0.6337727,-0.5109888,Walking
948,1.215011,-0.82894415,-0.6197228,Walking
949,0.9126327,-0.40378192,-0.67347896,Walking
950,0.21197024,-0.93187493,-0.37812558,Walking
951,0.31612277,-0.44959682,-0.029932396,Walking
952,0.2406809,-0.52442783,-0.23671028,Walking
953,-0.9465357,-0.19975294,0.1469131,Walking
954,-2.7345383,1.3381003,0.81122905,Walking
955,-2.7876835,0.7360926,-0.09254608,Walking
956,-2.4010057,-1.8188512,-0.1591304,Walking
957,-1.9908098,0.71868294,0.15057829,Walking
958,-1.566564,0.88178396,0.4642576,Walking
959,-0.73548174,0.75594574,0.35888332,Walking
960,0.6084218,-0.12736541,0.086132,Walking
961,1.640784,-0.61178154,0.18753563,Walking
962,1.2843442,-1.2644911,0.3903429,Walking
963,-1.1731668,1.0100657,-0.27488935,Walking
964,0.07360926,1.3720033,0.039095376,Walking
965,0.08246681,-1.6951511,-0.34391713,Walking
966,0.1872302,-1.3634512,-0.35216382,Walking
967,1.4813483,-1.9147571,-0.15577064,Walking
968,2.0045543,-2.6212227,-0.1337795,Walking
969,1.8689423,-0.3643811,-0.07391469,Walking
970,1.7660115,-3.3429601,-0.06658431,Walking
971,0.8924741,-0.3839288,-0.40591997,Walking
972,1.1114693,-1.9190332,-0.49388456,Walking
973,1.0512991,-0.25900686,-0.7067711,Walking
974,0.6218608,-1.0955868,-0.66156703,Walking
975,0.12889257,-0.9450085,-0.19456059,Walking
976,0.3643811,-0.46578476,-0.18020524,Walking
977,-0.013439035,-0.4465425,-0.29046643,Walking
978,-1.6276505,0.29932398,0.39064834,Walking
979,-2.9098566,1.2950343,0.47800204,Walking
980,-2.5708263,-0.34147367,-0.06352998,Walking
981,-2.1010711,-0.70738196,-0.093462385,Walking
982,-1.9688187,0.56077427,0.54641896,Walking
983,-1.3625349,1.0882565,0.60903263,Walking
984,-0.36132678,0.7761043,0.66767573,Walking
985,0.8200866,0.16890424,0.5503896,Walking
986,1.6927075,-0.86559606,0.7867944,Walking
987,0.66767573,-0.6423248,0.21624629,Walking
988,-1.0225884,1.6542231,-0.3036,Walking
989,0.19639318,1.2999213,0.019242255,Walking
990,-0.015882496,-1.4358387,-0.42760566,Walking
991,0.22815818,-1.097114,-0.1704314,Walking
992,1.6572775,-2.0861049,-0.35033122,Walking
993,1.9871446,-2.564107,-0.32620203,Walking
994,1.9025398,-0.65118235,-0.106901415,Walking
995,1.9361374,-2.6578746,0.042455133,Walking
996,1.01312,-0.7357872,-0.600786,Walking
997,1.2592987,-0.94225967,-0.69974613,Walking
998,0.893085,-0.29046643,-0.73884153,Walking
999,0.013744468,-1.1963795,-0.3036,Walking
1000,0.2770274,-0.47311515,-0.15149458,Walking
1001,0.22266038,-0.41386122,-0.23976462,Walking
1002,-1.1007792,0.27275133,0.21991149,Walking
1003,-2.595872,1.2843442,0.5815437,Walking
1004,-2.7253752,0.8888089,-0.10995574,Walking
1005,-2.24157,-1.7318029,0.16371189,Walking
1006,-2.330451,1.8054122,0.6056729,Walking
1007,-1.8026633,1.3573426,0.57787853,Walking
1008,-0.8240572,1.325883,0.5705481,Walking
1009,0.4560109,0.46822822,0.54275376,Walking
1010,1.2605205,-0.1301143,0.66553766,Walking
1011,1.9654589,-1.0754282,0.6221663,Walking
1012,-0.96852684,0.2049453,-0.09132435,Walking
1013,0.053145275,1.7715092,0.1872302,Walking
1014,-0.124311075,-2.119397,-0.43554693,Walking
1015,0.32467487,-0.677755,-0.070554934,Walking
1016,1.8741345,-1.9837849,-0.41355577,Walking
1017,2.0073032,-2.4468207,-0.44073927,Walking
1018,1.9453003,0.7806858,0.17348573,Walking
1019,1.9578232,-2.7296515,-0.11484267,Walking
1020,1.1264355,-0.6001751,-0.6010914,Walking
1021,1.4184291,-0.9624182,-0.74036866,Walking
1022,0.79320854,-0.514654,-0.66156703,Walking
1023,-0.02321288,-1.026559,-0.29352075,Walking
1024,0.28496864,-0.36896262,-0.25137106,Walking
1025,-0.17012598,-0.3659083,-0.040317107,Walking
1026,-2.0054705,0.77213365,0.53878313,Walking
1027,-2.9095511,1.7119498,0.43799037,Walking
1028,-2.2681427,-1.2315043,0.34391713,Walking
1029,-1.8710803,-0.48075095,0.4633413,Walking
1030,-1.7696766,1.4251486,0.7693848,Walking
1031,-1.3747523,1.6899587,0.73273283,Walking
1032,-0.75441855,1.570229,0.77579886,Walking
1033,0.70432764,0.5531385,0.7657196,Walking
1034,1.6841555,-0.66645396,0.66553766,Walking
1035,0.75777835,-0.5531385,-0.010995574,Walking
1036,-0.9798279,2.5375342,0.063224554,Walking
1037,0.010079277,0.30024028,-0.06169739,Walking
1038,-0.35827246,-1.7302758,-0.37018433,Walking
1039,0.8564331,-0.59406644,-0.42149702,Walking
1040,2.3671029,-2.6090055,-0.10293079,Walking
1041,1.8756617,-1.7003434,-0.16646078,Walking
1042,2.005776,-1.534799,0.13622294,Walking
1043,1.4822645,-1.676825,-0.3023783,Walking
1044,1.1001683,-1.0757337,-0.5225952,Walking
1045,1.047023,-1.0021244,-0.602924,Walking
1046,0.795652,-0.36102137,-0.6899723,Walking
1047,0.1826487,-0.67073005,-0.32711834,Walking
1048,0.29565877,-0.3622431,-0.2180789,Walking
1049,-0.44623706,-0.23945917,-0.129198,Walking
